# NIFS-5 full DEBUG log (includes feed spam)  2026-08-17 08:45 -> 2026-08-17 15:45 IST
2026-08-17 09:50:01 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 09:50:00 close=24303.50 vol=0 | latency=65.4ms
2026-08-17 09:50:02 | INFO     | nifs5.indicator_calculator | [Indicators:NIFTY] close=24304.40 | EMA(fast/slow)=24303.52/24321.37 dir=BEAR_HOLD | Kaufman_ER=0.4408 thr=0.40 state=PASS | ADX=30.95 prev=29.59 confirmed=True | RSI=34.49 | F4_vel range=8.90 atr_ma=13.78 | DAVB[win=10]=(24366.00, 24282.50)
2026-08-17 09:50:02 | INFO     | nifs5.filter_chain | [FilterChain:NIFTY] BLOCKED @F3b(RSI_ENTRY) — SHORT needs RSI>57.0 got 34.49
2026-08-17 09:50:03 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 09:50:00 close=24351.00 vol=325 | latency=100.9ms
2026-08-17 09:50:03 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 09:50:00 close=24304.00 vol=0 | latency=120.0ms
2026-08-17 09:50:04 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 09:50:00 close=24350.00 vol=390 | latency=39.0ms
2026-08-17 09:55:00 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 09:55:00 close=24300.15 vol=0 | latency=96.7ms
2026-08-17 09:55:02 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 09:55:00 close=24345.00 vol=2990 | latency=36.1ms
2026-08-17 09:55:02 | INFO     | nifs5.indicator_calculator | [Indicators:NIFTY] close=24300.30 | EMA(fast/slow)=24302.45/24318.36 dir=BEAR_HOLD | Kaufman_ER=0.6117 thr=0.40 state=PASS | ADX=31.94 prev=30.95 confirmed=True | RSI=33.21 | F4_vel range=12.15 atr_ma=13.86 | DAVB[win=10]=(24366.00, 24282.50)
2026-08-17 09:55:02 | INFO     | nifs5.filter_chain | [FilterChain:NIFTY] BLOCKED @F3b(RSI_ENTRY) — SHORT needs RSI>57.0 got 33.21
2026-08-17 09:55:04 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 09:55:00 close=24345.00 vol=2665 | latency=101.9ms
2026-08-17 09:55:05 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 09:55:00 close=24299.30 vol=0 | latency=85.4ms
2026-08-17 10:00:00 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 10:00:00 close=24338.00 vol=260 | latency=87.0ms
2026-08-17 10:00:00 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 10:00:00 close=24285.25 vol=0 | latency=110.6ms
2026-08-17 10:00:02 | INFO     | nifs5.indicator_calculator | [Indicators:NIFTY] close=24285.25 | EMA(fast/slow)=24292.88/24309.57 dir=BEAR_HOLD | Kaufman_ER=0.5820 thr=0.40 state=PASS | ADX=34.51 prev=33.27 confirmed=True | RSI=29.00 | F4_vel range=0.00 atr_ma=13.54 | DAVB[win=10]=(24348.05, 24282.50)
2026-08-17 10:00:02 | INFO     | nifs5.filter_chain | [FilterChain:NIFTY] BLOCKED @F3b(RSI_ENTRY) — SHORT needs RSI>57.0 got 29.00
2026-08-17 10:00:04 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 10:00:00 close=24284.75 vol=0 | latency=83.2ms
2026-08-17 10:00:04 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 10:00:00 close=24338.60 vol=650 | latency=33.0ms
2026-08-17 10:05:01 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 10:05:00 close=24292.25 vol=0 | latency=99.9ms
2026-08-17 10:05:02 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 10:05:00 close=24336.10 vol=650 | latency=122.0ms
2026-08-17 10:05:02 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 10:05:00 close=24290.25 vol=0 | latency=90.2ms
2026-08-17 10:05:02 | INFO     | nifs5.indicator_calculator | [Indicators:NIFTY] close=24292.25 | EMA(fast/slow)=24293.54/24307.57 dir=BEAR_HOLD | Kaufman_ER=0.1901 thr=0.40 state=CHOP_NOISE_TRAP | ADX=35.70 prev=34.53 confirmed=True | RSI=33.39 | F4_vel range=0.00 atr_ma=12.85 | DAVB[win=10]=(24348.05, 24282.50)
2026-08-17 10:05:02 | INFO     | nifs5.filter_chain | [FilterChain:NIFTY] BLOCKED @F2(Kaufman_ER=0.1901 < 0.40) — CHOP_NOISE_TRAP overrides EMA cross
2026-08-17 10:05:03 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 10:05:00 close=24336.10 vol=650 | latency=1033.3ms
2026-08-17 10:10:00 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 10:10:00 close=24335.50 vol=130 | latency=27.4ms
2026-08-17 10:10:02 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 10:10:00 close=24291.85 vol=0 | latency=60.6ms
2026-08-17 10:10:02 | INFO     | nifs5.indicator_calculator | [Indicators:NIFTY] close=24290.45 | EMA(fast/slow)=24292.94/24307.32 dir=BEAR_HOLD | Kaufman_ER=0.2221 thr=0.40 state=CHOP_NOISE_TRAP | ADX=35.66 prev=34.53 confirmed=True | RSI=32.27 | F4_vel range=7.00 atr_ma=13.29 | DAVB[win=10]=(24348.05, 24282.50)
2026-08-17 10:10:02 | INFO     | nifs5.filter_chain | [FilterChain:NIFTY] BLOCKED @F2(Kaufman_ER=0.2221 < 0.40) — CHOP_NOISE_TRAP overrides EMA cross
2026-08-17 10:10:02 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 10:10:00 close=24292.40 vol=0 | latency=127.8ms
2026-08-17 10:10:03 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 10:10:00 close=24335.50 vol=65 | latency=99.8ms
2026-08-17 10:15:02 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 10:15:00 close=24282.35 vol=0 | latency=81.5ms
2026-08-17 10:15:02 | INFO     | nifs5.indicator_calculator | [Indicators:NIFTY] close=24282.15 | EMA(fast/slow)=24289.34/24303.72 dir=BEAR_HOLD | Kaufman_ER=0.2859 thr=0.40 state=CHOP_NOISE_TRAP | ADX=37.06 prev=35.66 confirmed=True | RSI=29.78 | F4_vel range=14.60 atr_ma=14.20 | DAVB[win=10]=(24311.95, 24282.50)
2026-08-17 10:15:02 | INFO     | nifs5.filter_chain | [FilterChain:NIFTY] BLOCKED @F2(Kaufman_ER=0.2859 < 0.40) — CHOP_NOISE_TRAP overrides EMA cross
2026-08-17 10:15:04 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 10:15:00 close=24281.35 vol=0 | latency=82.3ms
2026-08-17 10:15:04 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 10:15:00 close=24329.90 vol=455 | latency=141.1ms
2026-08-17 10:15:04 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 10:15:00 close=24328.90 vol=520 | latency=30.4ms
2026-08-17 10:20:01 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 10:20:00 close=24310.00 vol=325 | latency=33.3ms
2026-08-17 10:20:02 | INFO     | nifs5.indicator_calculator | [Indicators:NIFTY] close=24263.80 | EMA(fast/slow)=24280.83/24298.02 dir=BEAR_HOLD | Kaufman_ER=0.4971 thr=0.40 state=PASS | ADX=38.89 prev=37.06 confirmed=True | RSI=25.16 | F4_vel range=23.75 atr_ma=15.68 | DAVB[win=10]=(24311.95, 24277.80)
2026-08-17 10:20:02 | INFO     | nifs5.filter_chain | [FilterChain:NIFTY] BLOCKED @F3b(RSI_ENTRY) — SHORT needs RSI>57.0 got 25.16
2026-08-17 10:20:02 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 10:20:00 close=24262.35 vol=0 | latency=69.4ms
2026-08-17 10:20:05 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 10:20:00 close=24261.40 vol=0 | latency=103.8ms
2026-08-17 10:20:05 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 10:20:00 close=24315.80 vol=130 | latency=199.8ms
2026-08-17 10:25:00 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 10:25:00 close=24252.95 vol=0 | latency=91.1ms
2026-08-17 10:25:01 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 10:25:00 close=24306.00 vol=260 | latency=118.8ms
2026-08-17 10:25:02 | INFO     | nifs5.indicator_calculator | [Indicators:NIFTY] close=24252.95 | EMA(fast/slow)=24265.37/24286.08 dir=BEAR_HOLD | Kaufman_ER=0.5293 thr=0.40 state=PASS | ADX=42.51 prev=40.77 confirmed=True | RSI=22.90 | F4_vel range=0.00 atr_ma=15.62 | DAVB[win=10]=(24310.85, 24253.10)
2026-08-17 10:25:02 | INFO     | nifs5.filter_chain | [FilterChain:NIFTY] BLOCKED @F3b(RSI_ENTRY) — SHORT needs RSI>57.0 got 22.90
2026-08-17 10:25:03 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 10:25:00 close=24253.05 vol=0 | latency=66.5ms
2026-08-17 10:25:04 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 10:25:00 close=24306.00 vol=390 | latency=32.8ms
2026-08-17 10:30:01 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 10:30:00 close=24318.00 vol=130 | latency=30.3ms
2026-08-17 10:30:02 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 10:30:00 close=24259.80 vol=0 | latency=84.2ms
2026-08-17 10:30:02 | INFO     | nifs5.indicator_calculator | [Indicators:NIFTY] close=24261.00 | EMA(fast/slow)=24268.06/24287.23 dir=BEAR_HOLD | Kaufman_ER=0.3810 thr=0.40 state=CHOP_NOISE_TRAP | ADX=42.57 prev=40.77 confirmed=True | RSI=28.01 | F4_vel range=11.25 atr_ma=16.33 | DAVB[win=10]=(24310.85, 24253.10)
2026-08-17 10:30:02 | INFO     | nifs5.filter_chain | [FilterChain:NIFTY] BLOCKED @F2(Kaufman_ER=0.3810 < 0.40) — CHOP_NOISE_TRAP overrides EMA cross
2026-08-17 10:30:02 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 10:30:00 close=24260.25 vol=0 | latency=166.6ms
2026-08-17 10:30:02 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 10:30:00 close=24318.60 vol=130 | latency=211.2ms
2026-08-17 10:35:01 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 10:35:00 close=24255.30 vol=0 | latency=69.3ms
2026-08-17 10:35:02 | INFO     | nifs5.indicator_calculator | [Indicators:NIFTY] close=24257.55 | EMA(fast/slow)=24264.55/24282.99 dir=BEAR_HOLD | Kaufman_ER=0.5779 thr=0.40 state=PASS | ADX=44.24 prev=42.57 confirmed=True | RSI=27.17 | F4_vel range=8.40 atr_ma=16.85 | DAVB[win=10]=(24310.85, 24250.70)
2026-08-17 10:35:02 | INFO     | nifs5.filter_chain | [FilterChain:NIFTY] BLOCKED @F3b(RSI_ENTRY) — SHORT needs RSI>57.0 got 27.17
2026-08-17 10:35:03 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 10:35:00 close=24255.60 vol=0 | latency=104.2ms
2026-08-17 10:35:03 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 10:35:00 close=24316.00 vol=130 | latency=27.6ms
2026-08-17 10:35:04 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 10:35:00 close=24316.00 vol=130 | latency=164.8ms
2026-08-17 10:40:00 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 10:40:00 close=24315.10 vol=0 | latency=154.0ms
2026-08-17 10:40:01 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 10:40:00 close=24315.00 vol=65 | latency=31.5ms
2026-08-17 10:40:02 | INFO     | nifs5.indicator_calculator | [Indicators:NIFTY] close=24254.40 | EMA(fast/slow)=24261.17/24278.91 dir=BEAR_HOLD | Kaufman_ER=0.6553 thr=0.40 state=PASS | ADX=45.82 prev=44.24 confirmed=True | RSI=26.39 | F4_vel range=6.15 atr_ma=13.30 | DAVB[win=10]=(24308.35, 24250.70)
2026-08-17 10:40:02 | INFO     | nifs5.filter_chain | [FilterChain:NIFTY] BLOCKED @F3b(RSI_ENTRY) — SHORT needs RSI>57.0 got 26.39
2026-08-17 10:40:04 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 10:40:00 close=24253.35 vol=0 | latency=66.4ms
2026-08-17 10:40:05 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 10:40:00 close=24253.00 vol=0 | latency=103.7ms
2026-08-17 10:45:01 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 10:45:00 close=24238.40 vol=0 | latency=109.6ms
2026-08-17 10:45:02 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 10:45:00 close=24299.30 vol=2665 | latency=564.8ms
2026-08-17 10:45:02 | INFO     | nifs5.indicator_calculator | [Indicators:NIFTY] close=24238.40 | EMA(fast/slow)=24248.52/24268.16 dir=BEAR_HOLD | Kaufman_ER=0.6402 thr=0.40 state=PASS | ADX=49.42 prev=47.69 confirmed=True | RSI=22.80 | F4_vel range=0.00 atr_ma=12.74 | DAVB[win=10]=(24300.55, 24236.05)
2026-08-17 10:45:02 | INFO     | nifs5.filter_chain | [FilterChain:NIFTY] BLOCKED @F3b(RSI_ENTRY) — SHORT needs RSI>57.0 got 22.80
2026-08-17 10:45:03 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 10:45:00 close=24238.40 vol=0 | latency=71.2ms
2026-08-17 10:45:03 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 10:45:00 close=24305.00 vol=910 | latency=28.0ms
2026-08-17 10:50:01 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 10:50:00 close=24299.90 vol=130 | latency=28.0ms
2026-08-17 10:50:02 | INFO     | nifs5.indicator_calculator | [Indicators:NIFTY] close=24239.15 | EMA(fast/slow)=24248.77/24268.27 dir=BEAR_HOLD | Kaufman_ER=0.6236 thr=0.40 state=PASS | ADX=49.55 prev=47.69 confirmed=True | RSI=23.33 | F4_vel range=9.85 atr_ma=13.36 | DAVB[win=10]=(24300.55, 24236.05)
2026-08-17 10:50:02 | INFO     | nifs5.filter_chain | [FilterChain:NIFTY] BLOCKED @F3b(RSI_ENTRY) — SHORT needs RSI>57.0 got 23.33
2026-08-17 10:50:02 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 10:50:00 close=24238.75 vol=0 | latency=56.1ms
2026-08-17 10:50:03 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 10:50:00 close=24238.15 vol=0 | latency=111.6ms
2026-08-17 10:50:03 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 10:50:00 close=24299.90 vol=195 | latency=95.0ms
2026-08-17 10:55:00 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 10:55:00 close=24308.60 vol=65 | latency=128.2ms
2026-08-17 10:55:02 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 10:55:00 close=24242.60 vol=0 | latency=102.0ms
2026-08-17 10:55:02 | INFO     | nifs5.indicator_calculator | [Indicators:NIFTY] close=24242.10 | EMA(fast/slow)=24246.55/24264.53 dir=BEAR_HOLD | Kaufman_ER=0.6458 thr=0.40 state=PASS | ADX=50.47 prev=49.55 confirmed=True | RSI=25.48 | F4_vel range=8.35 atr_ma=12.32 | DAVB[win=10]=(24294.30, 24229.30)
2026-08-17 10:55:02 | INFO     | nifs5.filter_chain | [FilterChain:NIFTY] BLOCKED @F3b(RSI_ENTRY) — SHORT needs RSI>57.0 got 25.48
2026-08-17 10:55:03 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 10:55:00 close=24307.50 vol=260 | latency=27.0ms
2026-08-17 10:55:05 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 10:55:00 close=24241.90 vol=0 | latency=105.8ms
2026-08-17 11:00:00 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 11:00:00 close=24302.00 vol=65 | latency=35.0ms
2026-08-17 11:00:01 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 11:00:00 close=24236.80 vol=0 | latency=159.4ms
2026-08-17 11:00:01 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 11:00:00 close=24236.10 vol=0 | latency=343.7ms
2026-08-17 11:00:02 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 11:00:00 close=24304.00 vol=130 | latency=132.2ms
2026-08-17 11:00:02 | INFO     | nifs5.indicator_calculator | [Indicators:NIFTY] close=24236.80 | EMA(fast/slow)=24241.25/24257.24 dir=BEAR_HOLD | Kaufman_ER=0.6616 thr=0.40 state=PASS | ADX=51.73 prev=51.11 confirmed=True | RSI=24.16 | F4_vel range=0.00 atr_ma=10.95 | DAVB[win=10]=(24292.40, 24229.30)
2026-08-17 11:00:02 | INFO     | nifs5.filter_chain | [FilterChain:NIFTY] BLOCKED @F3b(RSI_ENTRY) — SHORT needs RSI>57.0 got 24.16
2026-08-17 11:05:02 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 11:05:00 close=24240.95 vol=0 | latency=95.3ms
2026-08-17 11:05:02 | INFO     | nifs5.indicator_calculator | [Indicators:NIFTY] close=24240.95 | EMA(fast/slow)=24242.30/24255.54 dir=BEAR_HOLD | Kaufman_ER=0.4136 thr=0.40 state=PASS | ADX=52.51 prev=51.84 confirmed=True | RSI=27.49 | F4_vel range=0.00 atr_ma=11.05 | DAVB[win=10]=(24283.90, 24229.30)
2026-08-17 11:05:02 | INFO     | nifs5.filter_chain | [FilterChain:NIFTY] BLOCKED @F3b(RSI_ENTRY) — SHORT needs RSI>57.0 got 27.49
2026-08-17 11:05:03 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 11:05:00 close=24307.90 vol=390 | latency=29.7ms
2026-08-17 11:05:03 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 11:05:00 close=24307.90 vol=390 | latency=88.1ms
2026-08-17 11:05:05 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 11:05:00 close=24240.00 vol=0 | latency=55.5ms
2026-08-17 11:10:00 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 11:10:00 close=24305.00 vol=0 | latency=26.2ms
2026-08-17 11:10:02 | INFO     | nifs5.indicator_calculator | [Indicators:NIFTY] close=24235.60 | EMA(fast/slow)=24240.51/24254.78 dir=BEAR_HOLD | Kaufman_ER=0.4653 thr=0.40 state=PASS | ADX=52.56 prev=51.84 confirmed=True | RSI=26.00 | F4_vel range=9.05 atr_ma=11.62 | DAVB[win=10]=(24283.90, 24229.30)
2026-08-17 11:10:02 | INFO     | nifs5.filter_chain | [FilterChain:NIFTY] BLOCKED @F3b(RSI_ENTRY) — SHORT needs RSI>57.0 got 26.00
2026-08-17 11:10:03 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 11:10:00 close=24235.95 vol=0 | latency=61.3ms
2026-08-17 11:10:04 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 11:10:00 close=24235.55 vol=0 | latency=89.9ms
2026-08-17 11:10:04 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 11:10:00 close=24301.00 vol=65 | latency=104.8ms
2026-08-17 11:12:45 | INFO     | nifs5.telegram_bot | [TelegramBot] received command: /status
2026-08-17 11:15:00 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 11:15:00 close=24236.05 vol=0 | latency=119.6ms
2026-08-17 11:15:01 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 11:15:00 close=24301.90 vol=0 | latency=188.9ms
2026-08-17 11:15:02 | INFO     | nifs5.indicator_calculator | [Indicators:NIFTY] close=24236.05 | EMA(fast/slow)=24238.05/24249.82 dir=BEAR_HOLD | Kaufman_ER=0.5864 thr=0.40 state=PASS | ADX=53.86 prev=53.23 confirmed=True | RSI=26.39 | F4_vel range=0.00 atr_ma=10.23 | DAVB[win=10]=(24261.95, 24229.30)
2026-08-17 11:15:02 | INFO     | nifs5.filter_chain | [FilterChain:NIFTY] BLOCKED @F3b(RSI_ENTRY) — SHORT needs RSI>57.0 got 26.39
2026-08-17 11:15:02 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 11:15:00 close=24301.90 vol=0 | latency=30.6ms
2026-08-17 11:15:02 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 11:15:00 close=24236.05 vol=0 | latency=73.0ms
2026-08-17 11:20:01 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 11:20:00 close=24235.10 vol=0 | latency=141.9ms
2026-08-17 11:20:02 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 11:20:00 close=24235.35 vol=0 | latency=71.3ms
2026-08-17 11:20:02 | INFO     | nifs5.indicator_calculator | [Indicators:NIFTY] close=24235.10 | EMA(fast/slow)=24237.19/24247.78 dir=BEAR_HOLD | Kaufman_ER=0.5469 thr=0.40 state=PASS | ADX=54.43 prev=53.86 confirmed=True | RSI=26.34 | F4_vel range=0.00 atr_ma=9.89 | DAVB[win=10]=(24261.65, 24229.30)
2026-08-17 11:20:02 | INFO     | nifs5.filter_chain | [FilterChain:NIFTY] BLOCKED @F3b(RSI_ENTRY) — SHORT needs RSI>57.0 got 26.34
2026-08-17 11:20:03 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 11:20:00 close=24300.00 vol=260 | latency=84.3ms
2026-08-17 11:20:04 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 11:20:00 close=24300.00 vol=260 | latency=37.5ms
2026-08-17 11:25:01 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 11:25:00 close=24229.25 vol=0 | latency=78.7ms
2026-08-17 11:25:01 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 11:25:00 close=24300.20 vol=130 | latency=26.3ms
2026-08-17 11:25:02 | INFO     | nifs5.indicator_calculator | [Indicators:NIFTY] close=24227.80 | EMA(fast/slow)=24234.75/24246.74 dir=BEAR_HOLD | Kaufman_ER=0.6153 thr=0.40 state=PASS | ADX=54.65 prev=53.86 confirmed=True | RSI=24.18 | F4_vel range=7.50 atr_ma=10.36 | DAVB[win=10]=(24261.65, 24229.30)
2026-08-17 11:25:02 | INFO     | nifs5.filter_chain | [FilterChain:NIFTY] BLOCKED @F3b(RSI_ENTRY) — SHORT needs RSI>57.0 got 24.18
2026-08-17 11:25:03 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 11:25:00 close=24229.40 vol=0 | latency=95.7ms
2026-08-17 11:25:04 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 11:25:00 close=24300.50 vol=130 | latency=217.6ms
2026-08-17 11:30:00 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 11:30:00 close=24240.00 vol=0 | latency=133.1ms
2026-08-17 11:30:02 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-VOLUME] new bar 2026-08-17 11:30:00 close=24311.50 vol=650 | latency=728.0ms
2026-08-17 11:30:02 | INFO     | nifs5.indicator_calculator | [Indicators:NIFTY] close=24240.00 | EMA(fast/slow)=24237.31/24244.75 dir=BEAR_HOLD | Kaufman_ER=0.0386 thr=0.40 state=CHOP_NOISE_TRAP | ADX=53.78 prev=54.20 confirmed=False | RSI=34.02 | F4_vel range=0.00 atr_ma=9.86 | DAVB[win=10]=(24255.45, 24227.80)
2026-08-17 11:30:02 | INFO     | nifs5.filter_chain | [FilterChain:NIFTY] BLOCKED @F2(Kaufman_ER=0.0386 < 0.40) — CHOP_NOISE_TRAP overrides EMA cross
2026-08-17 11:30:03 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 11:30:00 close=24311.50 vol=455 | latency=45.1ms
2026-08-17 11:31:05 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-PRICE] new bar 2026-08-17 11:30:00 close=24239.50 vol=0 | latency=60069.8ms
2026-08-17 11:35:00 | DEBUG    | nifs5.kotak_feed | [KotakFeed-NIFTY-VOLUME] new bar 2026-08-17 11:35:00 close=24315.00 vol=0 | latency=29.2ms
2026-08-17 11:35:01 | DEBUG    | nifs5.iifl_feed | [IIFLFeed-NIFTY-PRICE] new bar 2026-08-17 11:35:00 close=24242.40 vol=0 | latency=152.5ms
